dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude,Season,Region,Disease,Infected,Avg household size,Area,Population,Under_18,18-24,25-44,45-64,Above_65,Median_age,Medianfamilyincome,Number_households,County_Served_hospital,Service_hospital,Unemp_rate
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.7
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.7
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,11,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,28,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,54,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,2,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_UNSPECIFIED,0,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.165,0.436,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_A,94,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-2.359,0.314,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,-1.456,0.319,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,6.715,0.235,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,12.076,0.135,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,17.119,0.2,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,21.943,0.387,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,24.789,0.28,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,22.67,0.257,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,19.172,0.165,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,11.911,0.154,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
2010,5.876,0.174,New York,United States,40.99N,74.56W,2010-2011,NYC,INFLUENZA_B,3,2.6,70.61,2509828,23.7,10.6,30.6,23.6,11.5,34.1,48777,916856,2655,2067,9.3
